
1   level            n. 水平，水准，等级v. 弄平，铺平a. 水平的
4416researcher        n.调查者；探究者
4417channel           n. 海峡，水道；信道，波道；路线，途径
4418astonish          vt. 使惊讶，使吃惊
4419dramatist         n.戏剧家
4420rectification     n.纠正,电流整流
4421vowel             n. 元音，元音字母
4422consequently      ad. 结果，因此，所以
4423left              n. 左面，左方a. 左边的，左面的；在左方的
4424nickname          n. 绰号，浑名vt. 给…起绰号
4425lung              n. 肺
4426comfortable       a. 舒适的，舒服的；感到舒适的，安逸的
4427reproduction      n.再生(产)；繁殖
4428ice-cream         n. 冰淇淋
4429respect           n./v. 尊敬，尊重n. 敬意，问候，关系，方面
4430hardly            ad. 几乎不，简直不；仅仅
4431contestant        n.参赛人
4432remains           n. (pl.)剩余，残余，遗迹
4433adopt             vt. 收养;采用
4434pigeon            n. 鸽
4435sacrifice         n./v. 献祭;牺牲
4436garrison          n.要塞，警备队
4437immaterial        adj.无形的，不重要的
4438what              pron. 什么a. 多么，何等；什么；尽可能多的
4439nullify           vt. 使无效,废弃,取消
4440destine           vt.命定，注定；预定
4441illuminate        vt. 照亮,用灯装饰;阐明
4442frustration       n.挫折，灰心
4443below             prep. 在…下面，在…以下ad. 在下面，向下
4444disastrous        a. 灾难性的
4445pool              n. 水池，游泳池；合资经营v. 合伙经营，联营
4446latitude          n. 纬度;地区;(言论,行动的)自由
4447livestock         n. 家畜,牲畜
4448fatigue           n./vt. 疲劳,(金属)疲劳,杂役
4449stroller          n.散步者
4450intrude           vi. 闯入，侵入vt. 把(思想等)强加于人；强挤入

4451transport         n. 运输 vt. 运输
4452manufactured      adj.制成的
4453narration         n.叙述；故事；叙述法
4454absurd            a. 荒谬的,可笑的
4455I                 pron.(主格)我
4456tread             vi.&vt.踩，踏，践踏
4457reason            n. 原因，理性，理智v. 推理，说服，辩论，讨论
4458definition        n. 定义，解释；(轮廓影像等的)清晰度；阐明；
4459awaken            adj.醒着的
4460sneeze            vi. 打喷嚏，发喷嚏声n. 喷嚏
4461conformity        n.遵照，一致
4462speculator        n.投机商
4463fret              v./n. 烦恼,侵蚀
4464commandment       n.称赞
4465hand              n. 手，人手，雇员；专门业人员；指针v. 支持, 搀扶, 交给
4466individual        a. 个人的,个体的,个别的;n. 个人,个体
4467citizenship       n.公民权
4468soup              n. 汤
4469instantly         ad.立即，即刻
4470photographer      n.摄影师
4471though            ad. 可是，然而，不过conj. 尽管，虽然
4472everyday          adj. 每日的，日常的
4473immediately       ad.立即；直接地
4474operate           v. 操作，运转，开动，起作用，动手术
4475intangible        adj.无形的
4476startle           v. 惊吓，使吃惊
4477toothpaste        n.牙膏
4478confident         a. 确信的,有把握的
4479drip              v. 滴下，漏水n. 滴，水滴，点滴
4480fell              v. 击倒；打倒(疾病等)；砍伐a. 凶猛的；可怕的
4481imagine           v. 想象，设想，料想
4482inability         n.无能
4483treasure          n. 财宝，财富；珍品v. 珍爱，珍惜
4484sardine           n.沙丁鱼
4485planet            n. 行星
4486trick             n. 诡计,恶作剧,技艺
4487closet            n. 小储藏室
4488distract          v. 分散；使分心；打扰；使心情烦乱
4489introduction      n. (to)介绍；传入，引进；导言，导论，绪论
4490party             n. 聚会，政党，当事人v. 举行(参加)社交聚会
4491potentiality      n.潜在性
4492cherish           vt. 爱护,抱有(希望);怀有(情感)
4493alas              int.唉，哎呀
4494reconnaissance    n.探索，勘查
4495address           n. 住址,致词 vt. 向…致词,在信封上写姓名、住址
4496grass             n. 草，草地
                      n. 拉紧,紧张,拉力;劳累,过分疲劳; vt./vi. 尽量利用;拉紧;
4497strain
                      扭伤;过滤
4498spider            n. 蜘蛛
4499staff             n. 木棍,杆,工作人员
4500threshold         n. 门槛;开始;开端,入门
4501calorie           n. 卡(热量单位)
4502fast              a. 快的，迅速的；坚固的ad. 紧紧地；迅速地
4503candidate         n. 候选人,应试人

4504prevent           v. (from)预防，防止，阻止，制止，妨碍
4505Sweden            n.瑞典
4506bud               n./vi 芽,萌芽
4507spoonful          adj.一匙的量
4508hurl              vt./n. 猛掷,猛投;大声叫骂
4509justice           n. 公正，公平；审判，司法
4510seemingly         ad. 外观上，表面上
4511reveal            v. 展现，显示，揭示，揭露，告诉，泄露
4512niece             n. 侄女，甥女
4513manufacturer      n.制造商
4514accuracy          n. 准确(性)；精确；准确度
4515airline           n. (飞机)航线a. (飞机)航线的
4516denounce          vt. 谴责,斥责
4517with              prep. 跟…一起；用；具有；关于；因；随着
4518away              ad. 在远处；离开；渐渐远去；一直；去掉
4519outskirts         n. (尤指城市)郊区
4520axial             a.轴的；轴向的
4521preserve          vt. 保护,保存
4522skill             n. 技能，技巧，手艺；熟练
4523cling             vi. 抱紧;坚守
4524class             n. 班级，年级；种类，等级，阶级；(一节)课
4525language          n. 语言，术语，(运用语言的)方式、风格
4526magazine          n. 杂志，期刊
4527brute             n.禽兽，畜生
4528triangle          n. 三角,三角形,三角关系
4529single            a. 单人的；单一的，单个的；未婚的，独身的
4530represent         vt. 代表,声称
4531revenue           n. (国家的)年收入,税收
4532brand             n./v. 商标;烙印;污辱
4533unkind            a.不仁慈的，不和善的
4534actual            a. 实际的；现实的，真实的，目前的
4535freezer           n.冷冻箱
4536muffle            v.裹住，捂住
4537surmise           v. &n.猜想，推测
4538luxury            n. 奢侈,奢侈品
4539printer           n.印刷工；印花工
4540chief             n. 领袖;部门主任;a. 主要的,首席的
4541clearance         n. 清除,清理,净空;许可
4542banquet           n./vt. 宴会,设宴
4543entry             n. 进入,入口;条目,词条
4544middling          n.中等的，第二流的
4545sort              v. 分类 n. 种类
4546contrary          a.相反的，矛盾的n. 反对，矛盾；相反
4547condense          v. 冷凝,凝结;精简,浓缩
4548premium           n.保险费;额外费用
4549reign             vi./n. (君主)统治,存在,现存
4550maize             n. 玉米
4551drama             n. 剧本，戏剧；戏剧性事件或场面
4552honesty           n.诚实，正直
4553ass               n.驴；傻瓜，蠢笨的人
4554fly               n. 飞行；苍蝇v飞行；飘杨a. 机敏的
4555stammer           vt.口吃地说n.口吃
4556zoology           n. 动物学
4557basically         ad.基本上

4558exercise          n. 练习，习题；训练，锻练v. 训练，锻练；行使
4559wonderful         a. 惊人的，奇妙的；极好的
4560congestion        n. 拥挤,混杂
4561cone              n.锥体，锥形
4562educational       adj.教育的
4563jeopardize        v.危及
4564afternoon         n. 下午，午后
4565indispensable     a. 必需的,必不可少的
4566dress             n. 服装，童装，女装v. 穿衣，打扮
4567workmanship       n.工艺，手艺
4568excel             v. 杰出,胜过,优于
4569locust            n.蝗虫；洋槐，刺槐
4570imminent          a. 迫近的,紧迫的
4571heap              n./vt. 堆,一堆,堆积;许多,大量;装载
4572optional          a. 可以任选的，随意的，非强制的
4573affirmative       adj.肯定的
4574microprocessor    n.微信息处理机
4575assure            vt. 断言;使确信;保(人寿)险
4576superior          a. 优良的，卓越的；上级的n. 上级；长者；高手
4577smash             vt./vi. 打碎,打破;击溃
4578humiliation       n.羞辱，耻辱
4579celery            n.芹菜
4580sincerely         adv.真诚地
4581formality         n.礼节，正式
4582gymnastics        n.体操
4583pea               n. 豌豆
4584motivation        n.动机
4585simply            ad. 简单地；完全，简直；仅仅，只不过；朴素地
4586confusion         n. 困惑，糊涂；混淆；混乱，骚乱
4587English           n.英语 a.英国人的
4588default           vi./n. 拖欠,违约;不出庭
4589oblong            n./a. 长方形(的)
4590glitter           vi./n. 闪闪发光,闪光
4591liberation        n.解放
4592indent            v.(书写)缩行
4593honest            a. 诚实的，正直的，老实的
4594stuff             n. 原料;材料;素质,本质;东西,物品;vt. 把…装满,塞进
4595spend             v. 花费；消耗，用尽；度过，消磨
4596negotiable        a. 可谈判的,可商议的;可兑换现金的;可通行的(道路、河流)
4597perusal           n.细读
4598end               n. 末端，端，梢；目标，目的v. 终止，结束
4599rare              a. 稀有的，难得的，珍奇的；稀薄的，稀疏的
4600bead              n.有孔小珠；露珠
4601clarification     n.澄清
4602fracture          n./v. 断裂,骨折
4603nucleus           n. 原子核,核心
4604shatter           vt./vi. 粉碎,毁损
4605eighty            num./a. 八十pron. 八十(个，只…)
4606envelop           v.包，围绕
4607million           num./n. 百万，百万个
4608India             n.印度
4609correspond        vi. 符合;通信;相当于
4610inducement        n.诱导，动机
4611way               n. 道路，路程；方法/式，手段；习惯；状态

4612snob              n.势利小人
4613jewel             n. 宝石，宝石饰物
4614draft             n. 草稿;汇票;征兵;vt. 起草;征兵
4615monastery         adj.修道院，寺院
4616tactful           adj.机智的，老练的
4617quartz            n. 石英
4618punctual          a. 准时的,严守时刻的
4619interpretation    n.解释；口译
4620consultation      n.咨询
4621follow-up         n. &adj.后续(的)
4622drunkard          n.醉鬼
4623kindle            v. 点燃,引起,激发
4624badly             ad. 非常，严重地；坏地，差地，拙劣地
4625real              a. 真的，真实的；实际的，现实的
4626account           n. 账目;账户;计算;vt./vi. 说明
4627chap              n./v. (皮肤)变粗糙；发痛n. 小伙子
4628termination       n.终止，结束
4629computerize       v.使计算机化
4630crooked           a. 弯曲的;欺诈的
4631tonne             n.公吨
4632bathe             v./n. 浸到水中,游泳
4633eighth            num.第八 n.八分之一
4634dream             n./v. 梦，梦想，幻想
4635madman            n.疯子
4636infer             v. 推论，推断
4637shine             v. 照耀，发光；擦亮n. 光泽，光
4638accumulation      n.积累
4639tentative         a. 试验性的;暂时的
4640talkative         adj.罗嗦的
4641symptom           n. (疾病的)症状；(不好事情的)征兆，表征
4642technological     adj.技术的，工艺的
4643appreciation      n.欣赏；鉴别；感激
4644panther           n.豹，黑豹；美洲狮
4645ruthless          a. 残忍的,无情的
4646brisk             a. 轻快的;兴隆的;寒冷而清新的
4647subtraction       n.减法，减去
4648weary             a. 疲倦的,困乏的;令人厌倦的
4649stare             v. (at)盯，凝视
4650chatter           vi.&n.喋喋不休
4651undergraduate     n. 大学生，大学肆业生
4652bump              v./n. 撞击;颠簸地行驶;凹凸不平;ad. 猛烈地
4653avenge            v.报复
4654waterfront        n.水边，滩
4655radish            n.小萝卜
4656union             n. 联合，团结；联盟，联邦；协会，社团；和谐
4657badminton         n. 羽毛球
4658deliver           vt. 投递,解救,发表,接生
4659conform           v. 符合,遵从
4660deer              n. 鹿
4661malaria           n.疟疾
4662make-shift        adj.临时的n.权宜之计
4663hair              n. 毛发，头发；绒毛，毛状物
4664slight            a. 轻微的,不足道的;纤细的,瘦弱的;vt./n. 轻视,藐视
4665clear             a./ad. 清晰的(地)vt. 清除；使清楚vi. 变清澈

4666consequence       n. 结果，后果，影响；重要性
4667under             prep. 在…下面在…以下ad. 在下面；少于
4668dread             n./v. 畏惧,恐惧
4669stirring          adj.动人的,萌动的
4670experiment        n. 实验；试验v. (on)进行实验；做试验
4671gaol              n.监狱
4672thinking          n.思想
4673integrity         n. 诚实,正直;完整,完整性
4674irritation        n.刺激，恼怒
4675mile              n. 英里，哩，海里
4676focus             n./v. 焦点,集中;(兴趣活动等的)中心;聚集
4677skull             n. 头盖骨，颅骨
4678bush              n. 灌木(丛)
4679beauty            n. 美，美丽；美人，美丽的事物
4680attend            vt. 出席，参加；照顾，护理vi. 注意；侍奉
4681kite              n. 风筝
4682everything        pron. 每件事，一切；最重要的东西
4683stray             vi.迷路a.迷路的
4684reconcile         vt. 使和解;使复交;调解,调停
4685originate         vt./vi. 发生,发起;发明
4686chew              v./n. 嚼,咀嚼
4687spicy             a. 加很多香料的；(口味)浓郁的
4688helicopter        n. 直升机
4689industrious       a.勤劳的，勤奋的
4690managerial        adj.管理的
4691available         a. 可获得的,可用的
4692observer          n.观察员，观测者
4693fob               (缩)离岸价
4694sullen            a.绷着脸不高兴的
4695photo             n.照片
4696seam              n./v. 线缝,接缝;煤层
4697archaeologist     n.考古学家
4698sin               n. 罪，罪恶v. 犯罪
4699dead              a. 死的；无生命的；死气沉沉的ad. 完全地
4700statistics        n. 统计,统计数字,统计学
4701thicken           vt.使变厚(或粗、密)
4702verb              n. 动词
4703mermaid           n.美人鱼
4704dropout           n.中途退出者
4705knob              n. 圆形把手,旋钮,圆形突出物
4706pious             a.虔诚的；虔奉宗教的
4707suffice           vi. 足够, 有能力vt. (食物等)使(某人)满足
4708growl             v./n. 嗥叫;轰鸣;咆哮着说
4709fowl              n.家禽；禽肉
4710shock             n./vt. (使)震惊
4711intimate          a. 亲密的,密切的;个人的,私下的; vt. 暗示,宣布,通知
4712tricky            adj.巧妙的，狡猾的
4713analogy           n. 类似，相似，类比，类推
4714tie-up            n.扎好的东西,牛棚,协作,联合,关联,关系
4715enlighten         vt. 启发,开导
4716sorrow            n. 悲衰，悲痛
4717acre              n. 英亩；田地；地产
4718mute              a. 哑的，缄默的n. 哑巴；弱音器v. 减弱…的声音
4719vocabulary        n. 词汇，词汇量；词汇表

4720rule              v. 统治；支配；裁定n. 规章，条例；习惯；统治
4721rich              a. 富的，有钱的；富饶的；(in)充足的，丰富的
4722adore             vt. 崇拜;非常喜爱
4723whereas           conj. 鉴于;反之
4724processing        n. &adj.加工(的)
4725simultaneous      a. 同时发生的
4726enhancement       n.提高
4727square            a. 正方形的,直角的,公平的 n. 正方形,广场,平方
4728love              n. 爱，爱情，喜欢vt. 爱，热爱；爱好，喜欢
4729itself            pron. (it的反身代词)它自己，它本身
4730throw             vt. 扔；使突然陷入；使困惑n. 投掷(距离)
4731nine              num. 九pron./ad. 九(个，只…)
4732maiden            n.(文学)少女,未嫁女子; a. 未婚女子的,初次的,处女的
4733gate              n. 大门；入口；观众人数，门票收入
4734supporter         n.支持者
4735grab              v./n. 攫取,抓取,掠夺
4736stoop             vt./vi. 弯腰,俯身;屈从,堕落,沦为
4737applicable        a. 可应用(实施)的；适当的，合适的
4738consonant         n.辅音,辅音字母,子音;adj. 一致的,调和的,辅音的
4739disburse          v.支付
4740massacre          n./vt. 大屠杀,残杀
4741luminous          a.发光的；光明的
4742sword             n. 剑，刀；武力
4743immerse           vt. 沉浸,沉浸于;使陷入
4744embarrass         vt. 使为难,使尴尬
4745aggression        n.侵略
4746stranger          n. 陌生人，生客；外地人，外国人
4747willingly         adv.乐意地，自愿地
4748normally          ad.通常，正常地
4749cultivate         vt. 耕作,养植,栽培;培养,陶冶,发展
4750emigration        n.向国外移民
4751moral             a. 道德(上)的，精神上的n. 寓意，教育意义
4752fist              n. 拳头
4753improve           v. 改善，改进，增进；好转，进步
4754link              v. 连接，联系n. 环节，链环
4755institution       n. 公共机构；协会；学校；研究所；制度；惯例
4756net               n. 网，网状物v. 用网捕，使落网a. 纯净的
4757careless          a.粗心的，漫不经心的
4758ash               n. 灰，灰末；(pl.)骨灰；(pl.)废墟
4759influenza         n.流行性感冒
4760situation         n. 形势，处境，状况；位置，场所；职位，职务
                      a. 明显的,获得专利的;n. 专利,专利 权,专利品;vt. 取得…专
4761patent
                      利
4762proclaim          vt. 宣告,声明;显示
4763discern           vt. 看出,察觉出;辨出,认出
4764industrializationn.工业化
4765barrier           n. 栅栏，屏障；障碍(物)
4766over              ad. 在上方；遍及地prep. 在的上方a. 结束的
4767darkness          n.黑暗
4768certainty         n. 必然的事,必然,确实,肯定
4769airway            n.航线
4770contingency       n.事故，意外
4771momentary         a.瞬息间的，片刻的
4772fright            n. 恐怖

4773fringe            n. 边缘；(窗帘)缘饰；额前垂发vt. 饰…的边
4774straw             n. 稻草，麦杆；吸管
4775sewing-machine    n.缝纫机
4776car               n. 汽车，车辆，车；(火车)车厢
4777tremble           vi./n. 发抖,震颤
4778ship              n. 船舶，舰艇v. 装运，航运，运送；发货
4779June              n. 六月
4780formal            a. 正式的；形式的
4781steward           n. 乘务员,服务员;组织者
4782plough            n./v. 犁,犁形器具;犁地
4783vulnerable        a. 易受伤的,脆弱的;易受攻击的,难防御的
4784matter            n. 物质，物体；毛病，麻烦；事情v. 有关系，要紧
4785magnetism         n.磁；魅力；催眠术
4786soft              a. 软的；温柔的；细嫩的，光滑的；不含酒精的
4787axle              n.(轮)轴，车轴，心棒
4788usage             n. 使用，用法；习惯，习俗；惯用法
4789deficit           n. 空额,赤字
4790garlic            n. 蒜，大蒜粉
4791landed            adj.卸货的
4792empty             a. 空的；空洞的v. 倒空，使成为空的
4793enrich            vt. 使丰富,充实;使富有
4794vertical          a. 垂直的 n. 垂直线
4795sister            n. 姐，妹；护士长；修女，女教士
4796puff              n. 一阵，一股(气味等)；喘息；吹嘘v. 喘息，鼓吹
4797tariff            n. 关税，税率；(旅馆，饭店等)价目表，收费表
4798clinic            n. 诊所,门诊所
4799ferryboat         n.渡船
4800dominate          vt. 在…中占首要地位;支配,统治;俯视 vi. 处于支配地位
4801attendance        n. 出席；出席人数；护理，照料
4802neck              n. 颈脖
4803traditional       a.传统的，惯例的
4804slogan            n. 标语,口号
4805harsh             a. 粗糙的;严厉的
4806bury              v. 埋(葬)，安葬；埋藏，遮盖
                      vi. 跌倒,摔下,滚下;翻滚;不由自主地卷入;(价格等)暴跌;n.
4807tumble
                      跌倒,摔倒
4808edge              n. 边，棱；刀口，刃v. 侧身移动，挤进
4809calmly            adv.平静地，沉着地
4810miscarry          v.未运到(目的地)
4811clutch            v. 抓住,攫住;n. 抓,攫,控制;离合器
4812handicap          n. 给予优者的不利条件以使竞赛机会相等,障碍,残废;vt. 妨碍
4813killer            n.杀人者，杀手
4814oppose            vt. 反对;反抗
4815disdain           vt./n. 蔑视,轻视
4816damn              int. 该死vt. 遣责；使失败a. 十足的ad. 极
4817circumstance      n. 情况,形势;环境;事件
4818key               n. 钥匙；答案；关键；键a. 主要的，关键的
4819hypothetical      adj.假设的
4820march             v. (使)行军，(使)行进n. 行军，行程
4821feud              n.纠纷，封地
4822market            n. 集市，市场；销路，需求(量)v. 销售
4823dialog            n.对话，对白
4824cool              a. 凉的；冷静的n. 凉快ad. 冷静地v. 使变凉
4825above-mentioned adj.上述的

                      vt. 嘲笑;模仿;vi. 嘲笑,嘲弄; a. 仿制的,假装的;模拟的,演
4826mock
                      习的
4827embarrassment     n.窘迫，尴尬
4828hill              n. 小山，山岗，高地；[pl.
4829thrift            a. 节约，节俭
4830at                prep.以，达；在…方面
4831accuse            vt. 控告
4832sky               n. 天空；[pl.
4833oppress           vt. 压迫,压制;压抑
4834needy             adj.贫穷的
4835Australia         n.澳大利亚
4836streetcar         n.有轨电车
4837fiery             adj.火的
4838arbitrator        n.仲裁员
4839humane            adj.人慈的
4840movement          n. 运动，活动；移动，迁移
4841patient           a. 有耐心的，能忍耐的n. 病人，患者
4842overcast          adj.多云的
4843internationalizatni.o国n际化
4844precaution        n. 预防
4845gallop            v./n. 奔驰，飞奔
4846eve               n. (节日等的)前夜，前夕
4847stagger           v./n. 摇晃;蹒跚;vt. 使吃惊;使错开,使交错
4848loss              n. 丧失，遗失；损失，损耗，亏损；失败
4849housework         n. 家务，家事(不可数)
4850cover             v. 覆盖，包括，涉及n. 盖子，套子；(书的)封面
4851punishment        n.罚，惩罚，处罚
4852work              n. 工作(量)；作品；[pl.
4853eighteen          num. 十八，十八个
4854fire              n. 火；火灾，失火；炉火vi. 开火vt. 放(枪)
4855repairmen         n.修理工
4856event             n. 事件，事情
4857cow               n. 母牛，奶牛
4858magnet            n. 磁体，磁铁
4859intense           a. 强烈的，剧烈的；热烈的，热情的
4860multiplication    n.增加；繁殖；乘法
4861manifest          a. 明白的,明显的;vt. 显示,出现
4862inland            a. 内地的,内陆的;ad. 在内地,向内地
4863get-together      n.集会，聚会
4864dung              n.粪
4865plate             n. 金属板，片；盘子，盆子；板，钢板v. 镀，电镀
4866off-grade         adj.等外的，质差的
4867guess             v./n. 猜测，推测；以为；猜想
4868reactionary       adj.反动的,极端保守的
4869mathematics       n. 数学
4870native            a. 本地的，本国的；天生的n. 本地人，本国人
4871courtyard         n. 院子，庭院，天井
4872oval              n./a. 卵形(的),椭圆形(的)
4873informative       adj.提供资料的
4874wolf              n. 狼
4875starting          n.出发，开始
4876slope             n. 斜线,斜度;倾斜面,斜坡
4877host              n. 许多,一大群;主人;旅店老板
4878cordially         adv.亲切地

4879imperfect         adj.不完善的
4880encyclopaedia     n.百科全书
4881disinfectant      n.消毒剂
4882Portuguese        n.葡萄牙人；葡萄牙语
4883clause            n. 条款;从句
4884fulfil            vt. 完成,履行
4885rectangle         n.矩形，长方形
4886jam               v. 压紧,夹住;发生故障;塞进;干扰;n. 阻塞物;窘境
4887concise           a. 简明的,简要的
4888requirement       n. (for)需要，需要的东西，要求
4889characteristical adj.特征的
4890essentially       adj.本质上，实质上
4891guest             n. 客人，宾客，旅客
4892sacred            a. 神圣的
4893outside           ad. 向外面n. 外部a. 外部的prep. 在…外
4894negligent         adj.粗心大意的
4895punctuality       n.准时
4896nuclear           a. 核心的，中心的；原子核的，核能的
4897everlasting       a. 永久的,永恒的
4898brim              n. 边缘，帽沿
4899ice-bound         adj.冰封的
4900saw               n. 锯子，锯床v. 锯，锯开
4901headline          n. 大字标题，新闻标题
4902tolerate          vt. 容忍，默许；对(药物、毒品等)有耐力
4903clock             n. 钟vt. 记录(时间、速度等)，为…计时
4904gradual           a. 逐渐的,不陡的
4905burst             v. 爆裂，炸破；突然发生n. 突然破裂，爆发
4906bachelor          n. 单身汉, 学士
4907fire-engine       n.消防车
4908category          n. 种类,类目
4909flock             n. (鸟兽)群,一群人,群集
4910crust             n. 面包,饼皮,硬外皮,外壳
4911collision         n. 碰撞；(利益，意见等的)冲突，抵触
4912esteem            n./vt. 尊重,珍重
4913function          n. 职责,作用,正式社会集会 vi. 起作用,运行
4914hostel            n.廉价旅馆
4915state             n. 状态，情况；国，州v. 陈述，说明
4916than              conj. (用于形容词，副词的比较级之后)比
4917righteous         a. 正直的;正当的,公正的
4918truck             n. 卡车，载重汽车
4919fraction          n. 碎片,片断;分数
4920attic             n.阁楼
4921barn              n. 谷仓
4922exactly           ad.确切地；恰恰正是
4923aimless           adj.无目的的
4924aggravation       n.加重，恶化
4925lobby             n. 门廊,门厅;院外活动集团;v. 对(议员等)游说活动
4926butchery          n.肉食店
4927ancient           a. 古代的，古老的，古式的
4928distillation      n.蒸馏
4929zebra             n. 斑马
4930short             a. 短的，矮的；(of)缺乏，不足n. (pl.)短裤
4931club              n. 俱乐部，夜总会；社团；棍棒，球棒
4932specially         ad.专门地，特别地

4933detrimental       a. 有害的,不利的
4934winner            n.获胜者，优胜者
4935drill             n. 钻,钻头,操练,练习 v. 钻孔,操练
4936dismissal         n.解散，开除
4937in                prep. 在…里(内，上)；用…(表示)ad. 进，入
4938universally       ad.普遍地，一般地
4939robbery           n.抢劫，劫掠，盗取
4940publicity         n. 公开,宣传
4941harmonious        a.和谐的，协调的
4942proper            a. 适合的；合乎体统的；固有的；有礼貌的
4943vaccinate         vt.给…种牛痘
4944proceeds          n.收益
4945moss              n. 苔，藓，地衣
4946cosmetics         n.化妆品
4947eight             num. 八pron. 八(个，只…)
4948sixteen           num.十六，十六个
4949pat               v./n. 轻拍，轻打，抚摸
4950control           n.控制，支配v. 控制，支配
4951creative          a. 有创造力的，创造性的
4952disadvantageous adj.不利的
4953bake              v. 烤,烘,烧硬
4954sugar             n. 糖，食糖vt. 加糖于
4955important         a. 重要的，重大的；有地位的，有权力的
4956animal            n. 动物，野兽，牲畜a. 动物的，野兽的
4957prepared          adj.准备好的，愿意的,期望的
4958subsidiary        a. 辅助的,补充的;次要的,附属的; n. 子公司,附属机构
4959instrument        n. 工具，仪器，器械；乐器
                      n. 固定装置;体育项目;长期与某地(或某活动)相联系的人(或
4960fixture
                      物)
4961infringe          v. 违反,触犯,侵害
4962reportage         n.报告文学
4963whoever           pron.谁；无论谁；究竟是谁
4964enjoyment         n.享受，乐趣
4965African           a.非洲的 n.非洲人
4966wherever          conj. 无论在哪里ad. 无论在哪里，究竟在哪里
4967peasantry         n.农民(总称)
4968sixty             num.六十，六十个
4969radioactive       a. 放射性，放射引起的
4970circuit           n. 周游,电路,协会
4971boy               n. 男孩子，儿子；男性服务员
4972urge              vt. 催促；怂恿；强调n. 强烈欲望，迫切要求
4973expectation       n. 预期，期望，指望
4974insider           n.知情者
4975fireplace         n. 壁炉
4976infinity          n.大量，大宗；无穷大
4977violet            n. 紫罗兰，紫色a. 紫色的
4978headlong          a.&ad.头向前的(地)
4979relevant          a. 有关的,切题的,中肯的
4980foggy             adj.有雾的，雾蒙蒙的
4981site              n. 位置 vt. 设置
4982resemble          vt. 像;类似
4983filing            n.档案管理
4984lip               n. 嘴唇
4985fascism           n.法西斯

4986anxiously         adv.焦急地，急切地
4987instrumental      a. 仪器的；器械的；乐器的；起作用的；有帮助的
4988raincoat          n.雨衣
4989pantry            n.食品柜，餐具室
4990expert            n. 专家，能手a. 熟练的，有经验的；专门的
4991conceit           n.自负，自高自大
4992apt               a. 聪明的;合适的;易于的
4993powder            n. 粉末，药粉；火药，炸药
4994dimension         n. 尺寸,尺度,大小
4995French            a.法国的 n.法国人
4996sow               v. 播种
4997plaster           n./vt. 膏药;(涂)灰泥
4998greet             v. 致敬，敬意，迎接；扑(鼻)，入(耳)，触(目)
4999mars              n.火星；战争
5000concerning        prep. 关于，论及
5001positively        ad.确定的，断然
5002duty-free         adj.免税的
5003clue              n. 线索
5004deceit            n.欺骗，欺诈行为
5005regarding         prep. 关于，有关
5006decoration        n.装饰物
5007novelist          n.小说家
5008definitely        ad.一定地，明确地
5009importer          n.进口商
5010detective         n. 侦探
5011progressive       a. 进步的，先进的；前进的
5012implement         n. 工具,器具;vt. 贯彻,履行
5013politician        n. 政治家，政客
5014stew              vt.炖vi.炖着n.炖肉
5015merchant          n. 商人，零售商
5016familiarity       n.熟悉，相似
5017international     a. 国际的，世界(性)的，跨国的
                      a. 必有一死的;致命的;极端的,极大的;n. 致命性,死亡数,死亡
5018mortal
                      率;人类
5019recognition       n. 认出，辨认；承认
5020debate            v./n. 争论，辩论
                      n. 代价券,礼券;(用作某种特殊用途的替代货币的)筹码;信物,
5021token
                      标志,纪念品;象征性的
5022ore               n. 矿石
5023wife              n. 妻子，夫人，太太
5024lighten           vt.照亮，使明亮
5025trunk             n. 树干,(人)躯干,大衣箱
5026occupation        n. 占领，占据；占用；职业，工作
5027bomb              n. 炸弹v. 投弹于，轰炸
5028happy             a. 快乐的，幸福的；乐意的；令人满意的
5029shift             n. 位置转移,性格转变;轮班;vt. 转变,移动
5030orphan            n. 孤儿
5031scheme            n./v. 安排;计划;阴谋
5032constable         adv.警官
5033barber            n. 理发员
5034aisle             n. 通道
5035population        n. 人口，(全体)居民
5036flight            n. 飞翔，飞行；航班；航程；逃跑；楼梯的一段
5037essence           n. 本质，实质

5038circular          a. 圆(形)的，环形的；循环的n. 传单，通报
5039abroad            ad. 到国外，在国外；在传播，在流传
5040busy              a. 忙，忙碌的；热闹的，繁忙的；(电话)占线
5041late              a. 迟的，晚的，晚期的；已故的ad. 迟，晚
5042graph             n. 图表，曲线图
5043crouch            vi./n. 蹲伏
5044add               vt. 加；增加(进)；进一步说/写vi. (to)增添
5045exceptional       a. 优越的,杰出的;特殊的,例外的
5046look              vi./n. 看，注视v. 好像，显得n. 外表，脸色
5047keep              v. 保持，保存，遵守，经营，看守，拘留，维持
5048accomplishment    n.成就
5049vain              a. 徒劳的,无效果的;自负的;不尊敬的
5050differential      adj.有差别的
5051ambition          n. 雄心,抱负
5052glare             n./v. 眩目地照射,闪耀;瞪视
5053specific          a. 明确的，具体的；特定的，特有的
5054unfortunate       a.不幸的；可取的
5055fortress          n.堡垒，要塞
5056ampere            n.安培
5057supplementary     adj.补充的,额外的
5058lobster           n.龙虾
5059gulp              v.吞下
5060skirt             n. 裙子；边缘，郊区
5061profound          a. 深的,极深的;渊博的;深奥的
5062cup               n. 杯子；奖杯，优胜杯；(一)杯，一杯的容量
5063thriller          n.惊险小说，电影
5064supersonic        a. 超音速的，超声波的n. 超声波，超声频
5065mumble            v.咕哝，嘟囔
